extra,frequency,country_id,indicator_id,price,date,source
,Annual,IND,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,IRN,EF:cmr,2,2012-12-31,ECONOMIC_FREEDOM
,Annual,ISL,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,ITA,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,JAM,EF:cmr,9,2012-12-31,ECONOMIC_FREEDOM
,Annual,JOR,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,JPN,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,KEN,EF:cmr,9,2012-12-31,ECONOMIC_FREEDOM
,Annual,KGZ,EF:cmr,8,2012-12-31,ECONOMIC_FREEDOM
,Annual,KOR,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,KWT,EF:cmr,9,2012-12-31,ECONOMIC_FREEDOM
,Annual,KAZ,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,LBN,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,LKA,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,LSO,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,LTU,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,LUX,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,LVA,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,MAR,EF:cmr,8,2012-12-31,ECONOMIC_FREEDOM
,Annual,MDA,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,MNE,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,MDG,EF:cmr,5,2012-12-31,ECONOMIC_FREEDOM
,Annual,MKD,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,MLI,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,MMR,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,MNG,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,MRT,EF:cmr,9,2012-12-31,ECONOMIC_FREEDOM
,Annual,MLT,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,MUS,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,MWI,EF:cmr,8,2012-12-31,ECONOMIC_FREEDOM
,Annual,MEX,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,MYS,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,MOZ,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,NAM,EF:cmr,9,2012-12-31,ECONOMIC_FREEDOM
,Annual,NER,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,NGA,EF:cmr,9,2012-12-31,ECONOMIC_FREEDOM
,Annual,NIC,EF:cmr,9,2012-12-31,ECONOMIC_FREEDOM
,Annual,NLD,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,NOR,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,NPL,EF:cmr,7,2012-12-31,ECONOMIC_FREEDOM
,Annual,NZL,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,OMN,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,PAN,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,PER,EF:cmr,8,2012-12-31,ECONOMIC_FREEDOM
,Annual,PNG,EF:cmr,9,2012-12-31,ECONOMIC_FREEDOM
,Annual,PHL,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,PAK,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,POL,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,PRT,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,PRY,EF:cmr,9,2012-12-31,ECONOMIC_FREEDOM
,Annual,QAT,EF:cmr,9,2012-12-31,ECONOMIC_FREEDOM
,Annual,ROU,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,SRB,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,RUS,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,RWA,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,SWE,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,SGP,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,SVN,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,SVK,EF:cmr,9,2012-12-31,ECONOMIC_FREEDOM
,Annual,SLE,EF:cmr,9,2012-12-31,ECONOMIC_FREEDOM
,Annual,SEN,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,SUR,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,SLV,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,SYR,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,SWZ,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,TCD,EF:cmr,9,2012-12-31,ECONOMIC_FREEDOM
,Annual,TGO,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,THA,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,TJK,EF:cmr,8,2012-12-31,ECONOMIC_FREEDOM
,Annual,TLS,EF:cmr,9,2012-12-31,ECONOMIC_FREEDOM
,Annual,TUN,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,TUR,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,TTO,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,TWN,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,TZA,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,UKR,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,UGA,EF:cmr,9,2012-12-31,ECONOMIC_FREEDOM
,Annual,USA,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,URY,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,VEN,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,VNM,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,YEM,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,ZAF,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,ZMB,EF:cmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,ARE,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,ALB,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,ARG,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,AUT,EF:lmr,3,2012-12-31,ECONOMIC_FREEDOM
,Annual,AUS,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,AZE,EF:lmr,1,2012-12-31,ECONOMIC_FREEDOM
,Annual,BIH,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,BRB,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,BGD,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,BEL,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,BFA,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,BGR,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,BHR,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,BDI,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,BEN,EF:lmr,1,2012-12-31,ECONOMIC_FREEDOM
,Annual,BRN,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,BOL,EF:lmr,3,2012-12-31,ECONOMIC_FREEDOM
,Annual,BRA,EF:lmr,3,2012-12-31,ECONOMIC_FREEDOM
,Annual,BHS,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,BWA,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,BLZ,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,CAN,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,COD,EF:lmr,3,2012-12-31,ECONOMIC_FREEDOM
,Annual,COG,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,CHE,EF:lmr,5,2012-12-31,ECONOMIC_FREEDOM
,Annual,CIV,EF:lmr,3,2012-12-31,ECONOMIC_FREEDOM
,Annual,CMR,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,COL,EF:lmr,1,2012-12-31,ECONOMIC_FREEDOM
,Annual,CRI,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,CPV,EF:lmr,1,2012-12-31,ECONOMIC_FREEDOM
,Annual,CZE,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,DEU,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,DNK,EF:lmr,3,2012-12-31,ECONOMIC_FREEDOM
,Annual,DOM,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,DZA,EF:lmr,1,2012-12-31,ECONOMIC_FREEDOM
,Annual,ECU,EF:lmr,3,2012-12-31,ECONOMIC_FREEDOM
,Annual,EST,EF:lmr,3,2012-12-31,ECONOMIC_FREEDOM
,Annual,ESP,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,ETH,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,FIN,EF:lmr,3,2012-12-31,ECONOMIC_FREEDOM
,Annual,FJI,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,FRA,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,GAB,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,GBR,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,GEO,EF:lmr,1,2012-12-31,ECONOMIC_FREEDOM
,Annual,GHA,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,GMB,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,GRC,EF:lmr,3,2012-12-31,ECONOMIC_FREEDOM
,Annual,GTM,EF:lmr,3,2012-12-31,ECONOMIC_FREEDOM
,Annual,GUY,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,HKG,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,HND,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,HRV,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,HTI,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,HUN,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,IDN,EF:lmr,5,2012-12-31,ECONOMIC_FREEDOM
,Annual,IRL,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,IND,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,IRN,EF:lmr,1,2012-12-31,ECONOMIC_FREEDOM
,Annual,ISL,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,ITA,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,JAM,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,JOR,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,JPN,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,KEN,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,KGZ,EF:lmr,1,2012-12-31,ECONOMIC_FREEDOM
,Annual,KHM,EF:lmr,5,2012-12-31,ECONOMIC_FREEDOM
,Annual,KWT,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,KAZ,EF:lmr,3,2012-12-31,ECONOMIC_FREEDOM
,Annual,LBN,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,LKA,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,LBR,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,LTU,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,LUX,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,LVA,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,MAR,EF:lmr,1,2012-12-31,ECONOMIC_FREEDOM
,Annual,MDA,EF:lmr,3,2012-12-31,ECONOMIC_FREEDOM
,Annual,MNE,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,MDG,EF:lmr,1,2012-12-31,ECONOMIC_FREEDOM
,Annual,MKD,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,MNG,EF:lmr,3,2012-12-31,ECONOMIC_FREEDOM
,Annual,MRT,EF:lmr,5,2012-12-31,ECONOMIC_FREEDOM
,Annual,MLT,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,MUS,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,MWI,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,MEX,EF:lmr,3,2012-12-31,ECONOMIC_FREEDOM
,Annual,MYS,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,NAM,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,NGA,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,NIC,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,NLD,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,NOR,EF:lmr,1,2012-12-31,ECONOMIC_FREEDOM
,Annual,NPL,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,NZL,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,OMN,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,PAN,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,PER,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,PNG,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,PHL,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,PAK,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,POL,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,PRT,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,PRY,EF:lmr,1,2012-12-31,ECONOMIC_FREEDOM
,Annual,QAT,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,ROU,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,SRB,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,RUS,EF:lmr,3,2012-12-31,ECONOMIC_FREEDOM
,Annual,RWA,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,SAU,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,SWE,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,SVN,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,SVK,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,SLE,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,SUR,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,SLV,EF:lmr,3,2012-12-31,ECONOMIC_FREEDOM
,Annual,SWZ,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,TCD,EF:lmr,3,2012-12-31,ECONOMIC_FREEDOM
,Annual,TLS,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,TUN,EF:lmr,3,2012-12-31,ECONOMIC_FREEDOM
,Annual,TUR,EF:lmr,1,2012-12-31,ECONOMIC_FREEDOM
,Annual,TTO,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,TWN,EF:lmr,5,2012-12-31,ECONOMIC_FREEDOM
,Annual,TZA,EF:lmr,5,2012-12-31,ECONOMIC_FREEDOM
,Annual,UGA,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,USA,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,URY,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,YEM,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,ZAF,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,ZMB,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,ZWE,EF:lmr,10,2012-12-31,ECONOMIC_FREEDOM
,Annual,ARE,EF:br,9.865488082386277,2013-12-31,ECONOMIC_FREEDOM
,Annual,ALB,EF:br,5.998270450991744,2013-12-31,ECONOMIC_FREEDOM
,Annual,ARM,EF:br,6.401806203832913,2013-12-31,ECONOMIC_FREEDOM
,Annual,AGO,EF:br,6.838969936077513,2013-12-31,ECONOMIC_FREEDOM
,Annual,ARG,EF:br,5.460222780536853,2013-12-31,ECONOMIC_FREEDOM
,Annual,AUT,EF:br,8.1392518063435,2013-12-31,ECONOMIC_FREEDOM
,Annual,AUS,EF:br,8.823020720879924,2013-12-31,ECONOMIC_FREEDOM
,Annual,AZE,EF:br,7.814181338777003,2013-12-31,ECONOMIC_FREEDOM
,Annual,BIH,EF:br,5.4378041276012326,2013-12-31,ECONOMIC_FREEDOM
,Annual,BRB,EF:br,7.343389627128973,2013-12-31,ECONOMIC_FREEDOM
,Annual,BGD,EF:br,6.614783406721307,2013-12-31,ECONOMIC_FREEDOM
,Annual,BEL,EF:br,8.206507765150361,2013-12-31,ECONOMIC_FREEDOM
,Annual,BFA,EF:br,6.973481853691235,2013-12-31,ECONOMIC_FREEDOM
,Annual,BGR,EF:br,4.9109657836141505,2013-12-31,ECONOMIC_FREEDOM
,Annual,BHR,EF:br,9.327440411931386,2013-12-31,ECONOMIC_FREEDOM
,Annual,BDI,EF:br,6.928644547819994,2013-12-31,ECONOMIC_FREEDOM
,Annual,BEN,EF:br,6.973481853691235,2013-12-31,ECONOMIC_FREEDOM
,Annual,BRN,EF:br,8.957532638493648,2013-12-31,ECONOMIC_FREEDOM
,Annual,BHS,EF:br,9.349859064867006,2013-12-31,ECONOMIC_FREEDOM
,Annual,BTN,EF:br,6.928644547819994,2013-12-31,ECONOMIC_FREEDOM
,Annual,BWA,EF:br,8.296182376892844,2013-12-31,ECONOMIC_FREEDOM
,Annual,BLZ,EF:br,8.352229009231895,2013-12-31,ECONOMIC_FREEDOM
,Annual,CAN,EF:br,8.531578232716859,2013-12-31,ECONOMIC_FREEDOM
,Annual,COD,EF:br,6.4578528361719645,2013-12-31,ECONOMIC_FREEDOM
,Annual,CAF,EF:br,4.585895316047654,2013-12-31,ECONOMIC_FREEDOM
,Annual,COG,EF:br,3.251985466378235,2013-12-31,ECONOMIC_FREEDOM
,Annual,CHE,EF:br,9.293812432527954,2013-12-31,ECONOMIC_FREEDOM
,Annual,CIV,EF:br,6.973481853691235,2013-12-31,ECONOMIC_FREEDOM
,Annual,CHL,EF:br,6.73808599786722,2013-12-31,ECONOMIC_FREEDOM
,Annual,CMR,EF:br,2.9381243252795484,2013-12-31,ECONOMIC_FREEDOM
,Annual,CHN,EF:br,7.074365791901527,2013-12-31,ECONOMIC_FREEDOM
,Annual,COL,EF:br,7.320970974193353,2013-12-31,ECONOMIC_FREEDOM
,Annual,CRI,EF:br,8.17287978574693,2013-12-31,ECONOMIC_FREEDOM
,Annual,CPV,EF:br,7.915065276987296,2013-12-31,ECONOMIC_FREEDOM
,Annual,CYP,EF:br,8.3578336724658,2013-12-31,ECONOMIC_FREEDOM
,Annual,CZE,EF:br,5.37054816879437,2013-12-31,ECONOMIC_FREEDOM
,Annual,DEU,EF:br,7.556366830017368,2013-12-31,ECONOMIC_FREEDOM
,Annual,DNK,EF:br,8.542787559184669,2013-12-31,ECONOMIC_FREEDOM
,Annual,DOM,EF:br,6.368178224429482,2013-12-31,ECONOMIC_FREEDOM
,Annual,DZA,EF:br,4.944593763017581,2013-12-31,ECONOMIC_FREEDOM
,Annual,ECU,EF:br,2.6691004900521027,2013-12-31,ECONOMIC_FREEDOM
,Annual,EST,EF:br,9.092044556107371,2013-12-31,ECONOMIC_FREEDOM
,Annual,EGY,EF:br,5.605944024618386,2013-12-31,ECONOMIC_FREEDOM
,Annual,ESP,EF:br,8.12804247987569,2013-12-31,ECONOMIC_FREEDOM
,Annual,ETH,EF:br,6.569946100850066,2013-12-31,ECONOMIC_FREEDOM
,Annual,FIN,EF:br,8.957532638493648,2013-12-31,ECONOMIC_FREEDOM
,Annual,FJI,EF:br,7.814181338777003,2013-12-31,ECONOMIC_FREEDOM
,Annual,FRA,EF:br,8.464322273909996,2013-12-31,ECONOMIC_FREEDOM
,Annual,GAB,EF:br,4.529848683708603,2013-12-31,ECONOMIC_FREEDOM
,Annual,GBR,EF:br,8.766974088540874,2013-12-31,ECONOMIC_FREEDOM
,Annual,GEO,EF:br,5.9422238186526934,2013-12-31,ECONOMIC_FREEDOM
,Annual,GHA,EF:br,7.489110871210506,2013-12-31,ECONOMIC_FREEDOM
,Annual,GMB,EF:br,5.785293248103349,2013-12-31,ECONOMIC_FREEDOM
,Annual,GIN,EF:br,5.067896354163494,2013-12-31,ECONOMIC_FREEDOM
,Annual,GRC,EF:br,7.836599991712624,2013-12-31,ECONOMIC_FREEDOM
,Annual,GTM,EF:br,7.130412424240578,2013-12-31,ECONOMIC_FREEDOM
,Annual,GNB,EF:br,7.66846009469547,2013-12-31,ECONOMIC_FREEDOM
,Annual,GUY,EF:br,7.130412424240578,2013-12-31,ECONOMIC_FREEDOM
,Annual,HKG,EF:br,9.125672535510802,2013-12-31,ECONOMIC_FREEDOM
,Annual,HND,EF:br,7.489110871210506,2013-12-31,ECONOMIC_FREEDOM
,Annual,HRV,EF:br,7.66846009469547,2013-12-31,ECONOMIC_FREEDOM
,Annual,HTI,EF:br,7.937483929922916,2013-12-31,ECONOMIC_FREEDOM
,Annual,HUN,EF:br,6.895016568416564,2013-12-31,ECONOMIC_FREEDOM
,Annual,IDN,EF:br,7.158435740410104,2013-12-31,ECONOMIC_FREEDOM
,Annual,IRL,EF:br,9.103253882575181,2013-12-31,ECONOMIC_FREEDOM
,Annual,ISR,EF:br,7.365808280064593,2013-12-31,ECONOMIC_FREEDOM
,Annual,IND,EF:br,7.276133668322111,2013-12-31,ECONOMIC_FREEDOM
,Annual,IRN,EF:br,6.143991695073278,2013-12-31,ECONOMIC_FREEDOM
,Annual,ISL,EF:br,8.430694294506566,2013-12-31,ECONOMIC_FREEDOM
,Annual,ITA,EF:br,6.984691180159045,2013-12-31,ECONOMIC_FREEDOM
,Annual,JAM,EF:br,5.874967859845831,2013-12-31,ECONOMIC_FREEDOM
,Annual,JOR,EF:br,8.307391703360654,2013-12-31,ECONOMIC_FREEDOM
,Annual,JPN,EF:br,6.300922265622621,2013-12-31,ECONOMIC_FREEDOM
,Annual,KEN,EF:br,7.741320716736237,2013-12-31,ECONOMIC_FREEDOM
,Annual,KGZ,EF:br,7.64604144175985,2013-12-31,ECONOMIC_FREEDOM
,Annual,KHM,EF:br,8.060786521068827,2013-12-31,ECONOMIC_FREEDOM
,Annual,KOR,EF:br,7.903855950519485,2013-12-31,ECONOMIC_FREEDOM
,Annual,KWT,EF:br,8.901486006154597,2013-12-31,ECONOMIC_FREEDOM
,Annual,KAZ,EF:br,7.892646624051674,2013-12-31,ECONOMIC_FREEDOM
,Annual,LBN,EF:br,7.948693256390726,2013-12-31,ECONOMIC_FREEDOM
,Annual,LKA,EF:br,8.12804247987569,2013-12-31,ECONOMIC_FREEDOM
,Annual,LSO,EF:br,6.368178224429482,2013-12-31,ECONOMIC_FREEDOM
,Annual,LTU,EF:br,8.038367868133209,2013-12-31,ECONOMIC_FREEDOM
,Annual,LUX,EF:br,9.383487044270437,2013-12-31,ECONOMIC_FREEDOM
,Annual,LVA,EF:br,7.836599991712624,2013-12-31,ECONOMIC_FREEDOM
,Annual,LBY,EF:br,0.034908770116696144,2013-12-31,ECONOMIC_FREEDOM
,Annual,MAR,EF:br,7.399436259468024,2013-12-31,ECONOMIC_FREEDOM
,Annual,MDA,EF:br,7.926274603455106,2013-12-31,ECONOMIC_FREEDOM
,Annual,MNE,EF:br,6.413015530300723,2013-12-31,ECONOMIC_FREEDOM
,Annual,MDG,EF:br,7.948693256390726,2013-12-31,ECONOMIC_FREEDOM
,Annual,MKD,EF:br,8.66609015033058,2013-12-31,ECONOMIC_FREEDOM
,Annual,MLI,EF:br,6.973481853691235,2013-12-31,ECONOMIC_FREEDOM
,Annual,MMR,EF:br,8.268159060723319,2013-12-31,ECONOMIC_FREEDOM
,Annual,MNG,EF:br,8.341019682764085,2013-12-31,ECONOMIC_FREEDOM
,Annual,MRT,EF:br,1.7723543726272832,2013-12-31,ECONOMIC_FREEDOM
,Annual,MLT,EF:br,8.441903620974378,2013-12-31,ECONOMIC_FREEDOM
,Annual,MUS,EF:br,8.296182376892844,2013-12-31,ECONOMIC_FREEDOM
,Annual,MWI,EF:br,8.043972531367112,2013-12-31,ECONOMIC_FREEDOM
,Annual,MEX,EF:br,6.25608495975138,2013-12-31,ECONOMIC_FREEDOM
,Annual,MYS,EF:br,8.509159579781238,2013-12-31,ECONOMIC_FREEDOM
,Annual,MOZ,EF:br,7.421854912403645,2013-12-31,ECONOMIC_FREEDOM
,Annual,NAM,EF:br,6.480271489107584,2013-12-31,ECONOMIC_FREEDOM
,Annual,NER,EF:br,6.973481853691235,2013-12-31,ECONOMIC_FREEDOM
,Annual,NIC,EF:br,7.67966942116328,2013-12-31,ECONOMIC_FREEDOM
,Annual,NLD,EF:br,8.62125284445934,2013-12-31,ECONOMIC_FREEDOM
,Annual,NOR,EF:br,9.06962590317175,2013-12-31,ECONOMIC_FREEDOM
,Annual,NPL,EF:br,6.25608495975138,2013-12-31,ECONOMIC_FREEDOM
,Annual,NZL,EF:br,8.296182376892844,2013-12-31,ECONOMIC_FREEDOM
,Annual,OMN,EF:br,9.237765800188903,2013-12-31,ECONOMIC_FREEDOM
,Annual,PAN,EF:br,5.325710862923129,2013-12-31,ECONOMIC_FREEDOM
,Annual,PER,EF:br,6.7156673449316,2013-12-31,ECONOMIC_FREEDOM
,Annual,PNG,EF:br,7.67966942116328,2013-12-31,ECONOMIC_FREEDOM
,Annual,PHL,EF:br,7.836599991712624,2013-12-31,ECONOMIC_FREEDOM
,Annual,PAK,EF:br,3.341660078120717,2013-12-31,ECONOMIC_FREEDOM
,Annual,POL,EF:br,6.794132630206271,2013-12-31,ECONOMIC_FREEDOM
,Annual,PRT,EF:br,6.917435221352184,2013-12-31,ECONOMIC_FREEDOM
,Annual,PRY,EF:br,5.762874595167729,2013-12-31,ECONOMIC_FREEDOM
,Annual,QAT,EF:br,9.54041761481978,2013-12-31,ECONOMIC_FREEDOM
,Annual,ROU,EF:br,8.217717091618171,2013-12-31,ECONOMIC_FREEDOM
,Annual,SRB,EF:br,6.8725979154809425,2013-12-31,ECONOMIC_FREEDOM
,Annual,RUS,EF:br,8.11683315340788,2013-12-31,ECONOMIC_FREEDOM
,Annual,RWA,EF:br,8.800602067944304,2013-12-31,ECONOMIC_FREEDOM
,Annual,SAU,EF:br,9.282603106060144,2013-12-31,ECONOMIC_FREEDOM
